ID,Projeto,Tipo,Situação,Título,Descrição,Últimas notas
115346,e-SUS Regulação,Demanda,Demanda - Entregue,MANUTENÇÃO CORRETIVA - APP ESUS CAPTAÇÃO DE FILAS - ERRO AO ALTERAR STATUS DE AGENDADO PARA ATENDIDO/INTERNADO,"**Descrição:**  
Ocorre um erro ao tentar alterar o status de ""AGENDADO"" para ""ATENDIDO/INTERNADO"" na funcionalidade de SOLICITAÇÃO do aplicativo ESUS CAPTAÇÃO DE FILAS. Após preencher as informações obrigatórias, como unidade de execução e data de atendimento, ao clicar no botão ""OK"" na tela de confirmação, o sistema retorna a mensagem de erro ""500 - Internal Server Error"". Esse problema tem impossibilitado o registro de atendimento dos pacientes nos últimos dias.
-- O usuário também mencionou um problema no dashboard relacionado ao número de arquivos enviados em CSV, porém essa questão já foi solucionada em outra OS (#113933)

**Escopo do trabalho:**  
- Analisar e corrigir o erro ""500 - Internal Server Error"" ao alterar o status de ""AGENDADO"" para ""ATENDIDO/INTERNADO"".
- Garantir que a funcionalidade de atualização de status funcione conforme esperado, permitindo o correto registro de atendimentos.
- Anexar evidências da ocorrência do erro e detalhar os passos realizados para correção.

**Justificativa:**  
A correção é essencial para garantir o fluxo de atendimento no aplicativo ESUS CAPTAÇÃO DE FILAS, permitindo que os profissionais de saúde registrem adequadamente os atendimentos realizados. A falha relatada compromete o acompanhamento do atendimento e a atualização do status dos pacientes, o que impacta o controle e o monitoramento das filas de atendimento.

",
118749,e-SUS Regulação,Ordem de Serviço,OS - Demandada,Ordem de Serviço,,
112737,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 5     (dias acordados)
*IAOS* : 5.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112742,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 5     (dias acordados)
*IAOS* : 5.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112747,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 5     (dias acordados)
*IAOS* : 5.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112752,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 5     (dias acordados)
*IAOS* : 5.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112757,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 5     (dias acordados)
*IAOS* : 5.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112777,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 2     (dias acordados)
*IAOS* : 14.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112782,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 5     (dias acordados)
*IAOS* : 5.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112787,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 5     (dias acordados)
*IAOS* : 5.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112797,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 70    (dias decorridos)
*QDAos*: 2     (dias acordados)
*IAOS* : 34.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112802,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 70    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 9.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114961,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 36    (dias decorridos)
*QDAos*: 2     (dias acordados)
*IAOS* : 17.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114966,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 36    (dias decorridos)
*QDAos*: 2     (dias acordados)
*IAOS* : 17.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114981,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 36    (dias decorridos)
*QDAos*: 2     (dias acordados)
*IAOS* : 17.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114996,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 36    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 4.14 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114956,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 36    (dias decorridos)
*QDAos*: 6     (dias acordados)
*IAOS* : 5.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112792,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 70    (dias decorridos)
*QDAos*: 5     (dias acordados)
*IAOS* : 13.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112772,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 2     (dias acordados)
*IAOS* : 14.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112767,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 3.29 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111955,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 14     (dias acordados)
*IAOS* : 1.14 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111681,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 42    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 5.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114389,SubProj SIA,Demanda,Demanda - Em atendimento,Análise Relatórios SIA - CAPS Novo Amanhã - Caxias do Sul/RS,"Solicitamos análise dos relatórios em anexo para que seja verificado o motivo da divergência entre as informações apresentadas, conforme relato do gestor no e-mail anexo e transcrito abaixo:

_Bom dia, prezados! Em anexo encaminho os relatórios físico / financeiro para avaliação.
Por exemplo, no físico financeiro o procedimento 0301080020 aparece como produzido e aprovado 01 vez.
Mas se observar o relatório de crítica aberta, esse mesmo procedimento aparece com o status ""sem erros"" diversas vezes.
Então a nossa dúvida é porque não temos esse procedimento como produzido /  aprovado mais vezes no físico financeiro._","Prezados, Solicito o cancelamento da presente OS, pois o gestor informou que o prestador não relatou mais problemas."
113000,RTS - Repositório de Terminologias e Templates em Saúde,Ordem de Serviço,OS - Revisar Indicadores,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Crítico * 3% sobre valor da OS 

*Glosa*: 0.0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
115237,RTS - Repositório de Terminologias e Templates em Saúde,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 8     (dias acordados)
*IAOS* : 2.75 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
115440,"SIGTAP - SISTEMA DE GERENCIAMENTO DA TABELA DE PROCEDIMENTOS, MEDICAMENTOS E OPM DO SUS-RJ",Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 29    (dias decorridos)
*QDAos*: 2     (dias acordados)
*IAOS* : 13.5 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112513,SubProj SIH,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 112    (dias decorridos)
*QDAos*: 14     (dias acordados)
*IAOS* : 7.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112498,SubProj SIH,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 112    (dias decorridos)
*QDAos*: 14     (dias acordados)
*IAOS* : 7.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112898,SubProj SIA,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 75    (dias decorridos)
*QDAos*: 5     (dias acordados)
*IAOS* : 14.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114854,SubProj CIHA,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 56    (dias decorridos)
*QDAos*: 6     (dias acordados)
*IAOS* : 8.33 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111486,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Revisar Indicadores,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Crítico * 3% sobre valor da OS 

*Glosa*: 0.0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
115199,SubProj SIH,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 37    (dias decorridos)
*QDAos*: 8     (dias acordados)
*IAOS* : 3.63 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112866,SubProj SIA,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 60    (dias decorridos)
*QDAos*: 12     (dias acordados)
*IAOS* : 4.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112549,SubProj SIA,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 35    (dias decorridos)
*QDAos*: 6     (dias acordados)
*IAOS* : 4.83 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112529,SubProj SIA,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 40    (dias decorridos)
*QDAos*: 8     (dias acordados)
*IAOS* : 4.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114849,SubProj CIHA,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 56    (dias decorridos)
*QDAos*: 6     (dias acordados)
*IAOS* : 8.33 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114844,SubProj CIHA,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 56    (dias decorridos)
*QDAos*: 6     (dias acordados)
*IAOS* : 8.33 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111676,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 30    (dias decorridos)
*QDAos*: 9     (dias acordados)
*IAOS* : 2.33 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111671,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 120    (dias decorridos)
*QDAos*: 10     (dias acordados)
*IAOS* : 11.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114651,SubProj_CNES,Ordem de Serviço,OS - Revisar Indicadores,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114645,SubProj_CNES,Ordem de Serviço,OS - Revisar Indicadores,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112966,SubProj_CNES,Ordem de Serviço,OS - Revisar Indicadores,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112960,SubProj_CNES,Ordem de Serviço,OS - Revisar Indicadores,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
115194,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 36    (dias decorridos)
*QDAos*: 8     (dias acordados)
*IAOS* : 3.5 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
110725,Subproj HORUS,Demanda,Demanda - Em atendimento,Estorno duplicado na entrada_HE_MT,"O estabelecimento de saúde FARMACIA DE ATENDIMENTO AO COMPONENTE ESPECIALIZADO DE MATO GROSSO - CEAF (CNES 4069463) no Mato Grosso, que executa o Horus Especializado, relata que após realizar o estorno da dispensação do paciente DIRCEU JOSE ROSSETO (CNS 898002952870901), o sistema duplicou a entrada do produto BR0272825U0042 PRAMIPEXOL 0,25 MG COMP GRUPO 1.A (lote 3T1601), fazendo com que o estabelecimento de saúde possua um saldo excedente de 90 comprimidos no seu estoque. 
Após o estorno, foi realizada uma nova dispensação com o mesmo quantitativo (90 comprimidos), no entanto, no sistema permanece um saldo excedente de 90 comprimidos. 
",Após contato com a SES/MT foi confirmado que o erro ainda persiste para o medicamento BR0445431U0042 - SACUBITRIL VALSARTANA SÓDICA HIDRATADA 50 MG COMPRIMIDO GRUPO 1.B. (diferença de 140 comprimidos 'a mais' no estoque virtal)
114200,SubProj SISAIH01,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 15    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 1.14 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114477,subproj Hemovida Web Coagulopatias,Demanda,Demanda - Entregue,CGSH - Extração bancos de dados Paciente e Infusão campo gravidade divergente ou SI.,"
*Escopo:* Na extração de banco de dados Paciente e Infusão, ao cruzar a informação de da gravidade alguns registros estão divergentes.

Exemplo: Existe registro de paciente onde a gravidade é 3 e esse mesmo paciente no banco de infusão está com a gravidade 2 (Arquivo Excel Cruzamento_Paciente_Infusao_gravidade - Linha 156)

Muitos registros estão sem informação da gravidade no banco de paciente, entretanto, no banco de infusão a gravidade é apresentada. E vise e versa quando a comparação é feita entre os bancos infusão e paciente.

*Justificativa:* O sistema deve gerar a informação conforme registrada pelo estabelecimento.

*Objetivo:* Apresentar informação correta para geração de indicador do Plano Plurianual - PPA e apoiar na tomada de decisão.

*NOTA:* "" _Este atendimento possui dados sensíveis, dessa forma o artigo 26 da LGPD prevê que o uso compartilhado de dados pessoais pelo Poder Público deve atender a finalidades específicas de execução de políticas públicas e atribuição legal pelos órgãos e pelas entidades públicas, respeitados os princípios de proteção de dados pessoais elencados no art. 6º da Lei. Sendo assim utilizados para realização de suporte/manutenção, conforme orientação do serviço hemoterápico solicitante_ ""
",Solicitamos atendimento da demanda.
113970,subproj Hemovida Web Coagulopatias,Demanda,Demanda - Entregue,PI ? Alterar e-mail cadastro de usuário Gestor Estadual.,"
*Escopo:* Substituir o e-mail anaelzira@hemopi.pi.gov.br por ana.leopoldino@saude.pi.gov.br . Solicitação pela própria gestora estadual ANA ELZIRA DANTAS N. LEOPOLDINO da instituição HEMOPI.

*Justificativa:* Uma vez que o sistema não possui uma funcionalidade de incluir, alterar e inativar Gestor estadual, o atendimento será realizado pela equipe de desenvolvimento do sistema, Datasus.

*Objetivo:* Manter cadastro do Gestor Estadual atualizado.

*NOTA:* "" _Este atendimento possui dados sensíveis, dessa forma o artigo 26 da LGPD prevê que o uso compartilhado de dados pessoais pelo Poder Público deve atender a finalidades específicas de execução de políticas públicas e atribuição legal pelos órgãos e pelas entidades públicas, respeitados os princípios de proteção de dados pessoais elencados no art. 6º da Lei. Sendo assim utilizados para realização de suporte/manutenção, conforme orientação do serviço hemoterápico solicitante_ ""
",Solicitamos atendimento da demanda.
113712,subproj Hemovida Web Coagulopatias,Demanda,Demanda - Entregue,TO - Usuária inativa na lista de usuários ativos.,"
*Escopo:* A usuária ANDREA BORGES RIBEIRO,CPF 782.920.181-15, instituição AGÊNCIA TRANSFUSIONAL DO HOSPITAL DONA REGINA - HDR, perfil CONTROLADOR ESTOQUE SERVIÇO, e-mail  andreaborgesribeiro@gmail.com, estado TOCANTINS está com o acesso inativado, mas o sistema apresenta o nome dela na lista de usuários.

*Justificativa:* Usuários inativados não devem ser apresentados na lista de usuários ativos. Retirar a informação dessa lista.

*Objetivo:* Manter as informações atualizadas conforme regra de negócio.

*ATENÇÃO! Informações complementares em anexo.*

*NOTA:* "" _Este atendimento possui dados sensíveis, dessa forma o artigo 26 da LGPD prevê que o uso compartilhado de dados pessoais pelo Poder Público deve atender a finalidades específicas de execução de políticas públicas e atribuição legal pelos órgãos e pelas entidades públicas, respeitados os princípios de proteção de dados pessoais elencados no art. 6º da Lei. Sendo assim utilizados para realização de suporte/manutenção, conforme orientação do serviço hemoterápico solicitante_ "".

",Solicitamos atendimento da demanda.
114478,SubProj CIHA,Demanda,Demanda - Entregue,Análise de Erro - CIHA - Joinville/SC,"Solicitamos que o erro reportado pelo gestor de Joinville/SC, conforme e-mail anexo, seja analisado.

Em suma, o gestor alega estar utilizando a ultima versão do CIHA02 e também que os seus prestadores estão usando a última versão do CIHA01.
No entanto, as remessas estão sendo rejeitadas com erro de versão.
Em anexo, os arquivos gerados pelos prestadores que eles enviaram como exemplo. ",
114452,SubProj CIHA,Demanda,Demanda - Entregue,Duplicidade dados CIHA no tabwin,"Usuário relata que os arquivos do TABWIN estão dobrados conforme relatos e documentos anexos. 
Solicitamos análise desse eventual problema. 

""Boa tarde

Atualizamos todos os arquivos DBC o TABWIN resultou conforme o arquivo em anexo, porém o valor da competência 07/2023 está dobrado (referente ao Hospital São Marcelino Champagnat ( CNES 006878318).

Já relatamos esta questão em relação ao HUEM (CNES 0015245) no e-mail enviado em 11/07/2024.
Solicitamos a correção deste erro o mais breve possível.

Grata

Att
Luciana
Auditora CIHA -CSCA - SMS Curitiba
Fone: (41) 3350-943""


""Bom dia

Realizei o teste do TABWIN atualizado do CNES 0015245 das competências de 2023.
Constatei que foi atualizado corretamente das competências 06 e 07/2023 os dados da QUANTIDADE DE PROCEDIMENTO, porém os dados do DIAS DE PERMANÊNCIA ficaram com o valor dobrado.
Esta evidência está nas colunas N, O, P, Q do Excel anexo e junto deve-se comparar com os prints dos relatórios do arquivo Word.

Acredito que, em sendo possível a transmissão do CIHA de aproximadamente 5 anos para trás,o TABWIN (arquivos DBC) deva ser mensalmente atualizado para contemplar esta situação.

Att
Luciana
Auditora CIHA -CSCA - SMS Curitiba
Fone: (41) 3350-9438""",
